100 340 60 226 30
100 350 30 226 30
100 350 60 226 30
100 360 30 226 30
100 360 60 226 30
100 370 30 226 30
100 370 60 226 30
100 380 30 226 30
100 380 60 226 30
100 390 30 226 30
100 390 60 226 30
100 400 30 226 30
100 400 60 226 30
100 410 30 226 30
100 410 60 226 30
100 420 30 226 30
100 420 60 226 30
100 430 30 226 30
100 430 60 226 30
100 440 30 226 30
100 440 60 226 30
100 450 30 226 30
100 450 60 226 30
100 460 30 226 30
100 460 60 226 30
100 470 30 226 30
100 470 60 226 30
100 480 30 226 30
100 480 60 226 30
100 490 30 226 30
100 490 60 226 30
100 500 30 226 30
100 500 60 226 30
110 150 30 226 30
110 150 60 226 30
110 160 30 226 30
110 160 60 226 30
110 170 30 226 30
110 170 60 226 30
110 180 30 226 30
110 180 60 226 30
110 190 30 226 30
110 190 60 226 30
110 200 30 226 30
110 200 60 226 30
110 210 30 226 30
110 210 60 226 30
110 220 30 226 30
110 220 60 226 30
110 230 30 226 30
110 230 60 226 30
110 240 30 226 30
110 240 60 226 30
110 250 30 226 30
110 250 60 226 30
110 260 30 226 30
110 260 60 226 30
110 270 30 226 30
110 270 60 226 30
110 280 30 226 30
110 280 60 226 30
110 290 30 226 30
110 290 60 226 30
110 300 30 226 30
110 300 60 226 30
110 310 30 226 30
110 310 60 226 30
110 320 30 226 30
110 320 60 226 30
110 330 30 226 30
110 330 60 226 30
110 340 30 226 30
110 340 60 226 30
110 350 30 226 30
110 350 60 226 30
110 360 30 226 30
110 360 60 226 30
110 370 30 226 30
110 370 60 226 30
110 380 30 226 30
110 380 60 226 30
110 390 30 226 30
110 390 60 226 30
110 400 30 226 30
110 400 60 226 30
110 410 30 226 30
110 410 60 226 30
110 420 30 226 30
110 420 60 226 30
110 430 30 226 30
110 430 60 226 30
110 440 30 226 30
110 440 60 226 30
110 450 30 226 30
110 450 60 226 30
110 460 30 226 30
110 460 60 226 30
110 470 30 226 30
110 470 60 226 30
110 480 30 226 30
110 480 60 226 30
110 490 30 226 30
110 490 60 226 30
110 500 30 226 30
110 500 60 226 30
120 150 30 226 30
120 150 60 226 30
120 160 30 226 30
120 160 60 226 30
120 170 30 226 30
120 170 60 226 30
120 180 30 226 30
120 180 60 226 30
120 190 30 226 30
120 190 60 226 30
120 200 30 226 30
120 200 60 226 30
120 210 30 226 30
120 210 60 226 30
120 220 30 226 30
120 220 60 226 30
120 230 30 226 30
120 230 60 226 30
120 240 30 226 30
120 240 60 226 30
120 250 30 226 30
120 250 60 226 30
120 260 30 226 30
120 260 60 226 30
120 270 30 226 30
120 270 60 226 30
120 280 30 226 30
120 280 60 226 30
120 290 30 226 30
120 290 60 226 30
120 300 30 226 30
120 300 60 226 30
120 310 30 226 30
120 310 60 226 30
120 320 30 226 30
120 320 60 226 30
120 330 30 226 30
120 330 60 226 30
120 340 30 226 30
120 340 60 226 30
120 350 30 226 30
120 350 60 226 30
120 360 30 226 30
120 360 60 226 30
120 370 30 226 30
120 370 60 226 30
120 380 30 226 30
120 380 60 226 30
120 390 30 226 30
120 390 60 226 30
120 400 30 226 30
120 400 60 226 30
120 410 30 226 30
120 410 60 226 30
120 420 30 226 30
120 420 60 226 30
120 430 30 226 30
120 430 60 226 30
120 440 30 226 30
120 440 60 226 30
120 450 30 226 30
120 450 60 226 30
120 460 30 226 30
120 460 60 226 30
120 470 30 226 30
120 470 60 226 30
120 480 30 226 30
120 480 60 226 30
120 490 30 226 30
120 490 60 226 30
120 500 30 226 30
120 500 60 226 30
130 150 30 226 30
130 150 60 226 30
130 160 30 226 30
130 160 60 226 30
130 170 30 226 30
130 170 60 226 30
130 180 30 226 30
130 180 60 226 30
130 190 30 226 30
130 190 60 226 30
130 200 30 226 30
130 200 60 226 30
130 210 30 226 30
130 210 60 226 30
130 220 30 226 30
130 220 60 226 30
130 230 30 226 30
130 230 60 226 30
130 240 30 226 30
130 240 60 226 30
130 250 30 226 30
130 250 60 226 30
130 260 30 226 30
130 260 60 226 30
130 270 30 226 30
130 270 60 226 30
130 280 30 226 30
130 280 60 226 30
130 290 30 226 30
130 290 60 226 30
130 300 30 226 30
130 300 60 226 30
130 310 30 226 30
130 310 60 226 30
130 320 30 226 30
130 320 60 226 30
130 330 30 226 30
130 330 60 226 30
130 340 30 226 30
130 340 60 226 30
130 350 30 226 30
130 350 60 226 30
130 360 30 226 30
130 360 60 226 30
130 370 30 226 30
130 370 60 226 30
130 380 30 226 30
130 380 60 226 30
130 390 30 226 30
130 390 60 226 30
130 400 30 226 30
130 400 60 226 30
130 410 30 226 30
130 410 60 226 30
130 420 30 226 30
130 420 60 226 30
130 430 30 226 30
130 430 60 226 30
130 440 30 226 30
130 440 60 226 30
130 450 30 226 30
130 450 60 226 30
130 460 30 226 30
130 460 60 226 30
130 470 30 226 30
130 470 60 226 30
130 480 30 226 30
130 480 60 226 30
130 490 30 226 30
130 490 60 226 30
130 500 30 226 30
130 500 60 226 30
140 150 30 226 30
140 150 60 226 30
140 160 30 226 30
140 160 60 226 30
140 170 30 226 30
140 170 60 226 30
140 180 30 226 30
140 180 60 226 30
140 190 30 226 30
140 190 60 226 30
140 200 30 226 30
140 200 60 226 30
140 210 30 226 30
140 210 60 226 30
140 220 30 226 30
140 220 60 226 30
140 230 30 226 30
140 230 60 226 30
140 240 30 226 30
140 240 60 226 30
140 250 30 226 30
140 250 60 226 30
140 260 30 226 30
140 260 60 226 30
140 270 30 226 30
140 270 60 226 30
140 280 30 226 30
140 280 60 226 30
140 290 30 226 30
140 290 60 226 30
140 300 30 226 30
140 300 60 226 30
140 310 30 226 30
140 310 60 226 30
140 320 30 226 30
140 320 60 226 30
140 330 30 226 30
140 330 60 226 30
140 340 30 226 30
140 340 60 226 30
140 350 30 226 30
140 350 60 226 30
140 360 30 226 30
140 360 60 226 30
140 370 30 226 30
140 370 60 226 30
140 380 30 226 30
140 380 60 226 30
140 390 30 226 30
140 390 60 226 30
140 400 30 226 30
140 400 60 226 30
140 410 30 226 30
140 410 60 226 30
140 420 30 226 30
140 420 60 226 30
140 430 30 226 30
140 430 60 226 30
140 440 30 226 30
140 440 60 226 30
140 450 30 226 30
140 450 60 226 30
140 460 30 226 30
140 460 60 226 30
140 470 30 226 30
140 470 60 226 30
140 480 30 226 30
140 480 60 226 30
140 490 30 226 30
140 490 60 226 30
140 500 30 226 30
140 500 60 226 30
150 150 30 226 30
150 150 60 226 30
150 160 30 226 30
150 160 60 226 30
150 170 30 226 30
150 170 60 226 30
150 180 30 226 30
150 180 60 226 30
150 190 30 226 30
150 190 60 226 30
150 200 30 226 30
150 200 60 226 30
150 210 30 226 30
150 210 60 226 30
150 220 30 226 30
150 220 60 226 30
150 230 30 226 30
150 230 60 226 30
150 240 30 226 30
150 240 60 226 30
150 250 30 226 30
150 250 60 226 30
150 260 30 226 30
150 260 60 226 30
150 270 30 226 30
150 270 60 226 30
150 280 30 226 30
150 280 60 226 30
150 290 30 226 30
150 290 60 226 30
150 300 30 226 30
150 300 60 226 30
150 310 30 226 30
150 310 60 226 30
150 320 30 226 30
150 320 60 226 30
150 330 30 226 30
150 330 60 226 30
150 340 30 226 30
150 340 60 226 30
150 350 30 226 30
150 350 60 226 30
150 360 30 226 30
150 360 60 226 30
150 370 30 226 30
150 370 60 226 30
150 380 30 226 30
150 380 60 226 30
150 390 30 226 30
150 390 60 226 30
150 400 30 226 30
150 400 60 226 30
150 410 30 226 30
150 410 60 226 30
150 420 30 226 30
150 420 60 226 30
150 430 30 226 30
150 430 60 226 30
150 440 30 226 30
150 440 60 226 30
150 450 30 226 30
150 450 60 226 30
150 460 30 226 30
150 460 60 226 30
150 470 30 226 30
150 470 60 226 30
150 480 30 226 30
150 480 60 226 30
150 490 30 226 30
150 490 60 226 30
150 500 30 226 30
150 500 60 226 30
160 150 30 226 30
160 150 60 226 30
160 160 30 226 30
160 160 60 226 30
160 170 30 226 30
160 170 60 226 30
160 180 30 226 30
160 180 60 226 30
160 190 30 226 30
160 190 60 226 30
160 200 30 226 30
160 200 60 226 30
160 210 30 226 30
160 210 60 226 30
160 220 30 226 30
160 220 60 226 30
160 230 30 226 30
160 230 60 226 30
160 240 30 226 30
160 240 60 226 30
160 250 30 226 30
160 250 60 226 30
160 260 30 226 30
160 260 60 226 30
160 270 30 226 30
160 270 60 226 30
160 280 30 226 30
160 280 60 226 30
160 290 30 226 30
160 290 60 226 30
160 300 30 226 30
160 300 60 226 30
160 310 30 226 30
160 310 60 226 30
160 320 30 226 30
160 320 60 226 30
160 330 30 226 30
160 330 60 226 30
160 340 30 226 30
160 340 60 226 30
160 350 30 226 30
160 350 60 226 30
160 360 30 226 30
160 360 60 226 30
160 370 30 226 30
160 370 60 226 30
160 380 30 226 30
160 380 60 226 30
160 390 30 226 30
160 390 60 226 30
160 400 30 226 30
160 400 60 226 30
160 410 30 226 30
160 410 60 226 30
160 420 30 226 30
160 420 60 226 30
160 430 30 226 30
160 430 60 226 30
160 440 30 226 30
160 440 60 226 30
160 450 30 226 30
160 450 60 226 30
160 460 30 226 30
160 460 60 226 30
160 470 30 226 30
160 470 60 226 30
160 480 30 226 30
160 480 60 226 30
160 490 30 226 30
160 490 60 226 30
160 500 30 226 30
160 500 60 226 30
170 150 30 226 30
170 150 60 226 30
170 160 30 226 30
170 160 60 226 30
170 170 30 226 30
170 170 60 226 30
170 180 30 226 30
170 180 60 226 30
170 190 30 226 30
170 190 60 226 30
170 200 30 226 30
170 200 60 226 30
170 210 30 226 30
170 210 60 226 30
170 220 30 226 30
170 220 60 226 30
170 230 30 226 30
170 230 60 226 30
170 240 30 226 30
170 240 60 226 30
170 250 30 226 30
170 250 60 226 30
170 260 30 226 30
170 260 60 226 30
170 270 30 226 30
170 270 60 226 30
170 280 30 226 30
170 280 60 226 30
170 290 30 226 30
170 290 60 226 30
170 300 30 226 30
170 300 60 226 30
170 310 30 226 30
170 310 60 226 30
170 320 30 226 30
170 320 60 226 30
170 330 30 226 30
170 330 60 226 30
170 340 30 226 30
170 340 60 226 30
170 350 30 226 30
170 350 60 226 30
170 360 30 226 30
170 360 60 226 30
170 370 30 226 30
170 370 60 226 30
170 380 30 226 30
170 380 60 226 30
170 390 30 226 30
170 390 60 226 30
170 400 30 226 30
170 400 60 226 30
170 410 30 226 30
170 410 60 226 30
170 420 30 226 30
170 420 60 226 30
170 430 30 226 30
170 430 60 226 30
170 440 30 226 30
170 440 60 226 30
170 450 30 226 30
170 450 60 226 30
170 460 30 226 30
170 460 60 226 30
170 470 30 226 30
170 470 60 226 30
170 480 30 226 30
170 480 60 226 30
170 490 30 226 30
170 490 60 226 30
170 500 30 226 30
170 500 60 226 30
180 150 30 226 30
180 150 60 226 30
180 160 30 226 30
180 160 60 226 30
180 170 30 226 30
180 170 60 226 30
180 180 30 226 30
180 180 60 226 30
180 190 30 226 30
180 190 60 226 30
180 200 30 226 30
180 200 60 226 30
180 210 30 226 30
180 210 60 226 30
180 220 30 226 30
180 220 60 226 30
180 230 30 226 30
180 230 60 226 30
180 240 30 226 30
180 240 60 226 30
180 250 30 226 30
180 250 60 226 30
180 260 30 226 30
180 260 60 226 30
180 270 30 226 30
180 270 60 226 30
180 280 30 226 30
180 280 60 226 30
180 290 30 226 30
180 290 60 226 30
180 300 30 226 30
180 300 60 226 30
180 310 30 226 30
180 310 60 226 30
180 320 30 226 30
180 320 60 226 30
180 330 30 226 30
180 330 60 226 30
180 340 30 226 30
180 340 60 226 30
180 350 30 226 30
180 350 60 226 30
180 360 30 226 30
180 360 60 226 30
180 370 30 226 30
180 370 60 226 30
180 380 30 226 30
180 380 60 226 30
180 390 30 226 30
180 390 60 226 30
180 400 30 226 30
180 400 60 226 30
180 410 30 226 30
180 410 60 226 30
180 420 30 226 30
180 420 60 226 30
180 430 30 226 30
180 430 60 226 30
180 440 30 226 30
180 440 60 226 30
180 450 30 226 30
180 450 60 226 30
180 460 30 226 30
180 460 60 226 30
180 470 30 226 30
180 470 60 226 30
180 480 30 226 30
180 480 60 226 30
180 490 30 226 30
180 490 60 226 30
180 500 30 226 30
180 500 60 226 30
